segment,score
reference,0.5066120970631064
reference,0.32188612932238403
reference,0.31560188605784034
reference,0.5060428529374237
reference,0.3348165956851345
reference,0.4198233195867461
reference,0.31502164579685454
reference,0.42234638742726466
reference,0.495627190967667
reference,0.3359568031124128
reference,0.4742778937826769
reference,0.41767918054790015
reference,0.47511712326477284
reference,0.2606465838683116
reference,0.5126501615551897
reference,0.4666616433982179
reference,0.2756759520667372
reference,0.5170207525596746
reference,0.4701531806601985
reference,0.5150903943445302
reference,0.5417347827898232
reference,0.4720872419396029
reference,0.5192512250197092
reference,0.5429361514364156
reference,0.47700572766877286
reference,0.2732251984940108
reference,0.5381577808984901
reference,0.5085632882198778
reference,0.47873502700544623
reference,0.5395603379467049
reference,0.46449177853190926
reference,0.5062622053566115
reference,0.47773073983641223
reference,0.6219091654785576
reference,0.6217219616295954
