operation_id,fecha_score,proyecto,asesor_id,canal,riesgo_caida,prioridad,sla_horas,valor_esperado_en_riesgo,accion_recomendada,ranking_prioridad,data_mode
OP_B113934D9C,2026-07-05,Modena,ASESOR_7B5A7F5FB0,sin_clasificar,0.524041,P1,24,44019.43,Contactar en 24h y confirmar siguiente hito de cierre.,88,real_source:ranking_operaciones_riesgo_caida.parquet
OP_CE03659638,2026-07-05,Sialia,ASESOR_9FCF63DC91,sin_clasificar,0.523828,P1,24,37047.68,Contactar en 24h y confirmar siguiente hito de cierre.,150,real_source:ranking_operaciones_riesgo_caida.parquet
OP_27D7FBFDD7,2026-07-05,Tizón y Bueno,ASESOR_233077BA7F,sin_clasificar,0.52332,P1,24,27866.81,Contactar en 24h y confirmar siguiente hito de cierre.,306,real_source:ranking_operaciones_riesgo_caida.parquet
OP_69CE3A582A,2026-07-05,Tizón y Bueno,ASESOR_233077BA7F,sin_clasificar,0.522807,P1,24,29800.01,Contactar en 24h y confirmar siguiente hito de cierre.,283,real_source:ranking_operaciones_riesgo_caida.parquet
OP_191D926E75,2026-07-05,Edificio Urbanzen,ASESOR_233077BA7F,sin_clasificar,0.522375,P1,24,25544.13,Contactar en 24h y confirmar siguiente hito de cierre.,374,real_source:ranking_operaciones_riesgo_caida.parquet
OP_8ECEF72401,2026-07-05,Sialia,ASESOR_7B5A7F5FB0,sin_clasificar,0.522344,P1,24,25594.88,Contactar en 24h y confirmar siguiente hito de cierre.,370,real_source:ranking_operaciones_riesgo_caida.parquet
OP_A8DD9508FC,2026-07-05,Sialia,ASESOR_233077BA7F,sin_clasificar,0.521441,P1,24,36475.87,Contactar en 24h y confirmar siguiente hito de cierre.,157,real_source:ranking_operaciones_riesgo_caida.parquet
OP_BBCEB95195,2026-07-05,Modena,ASESOR_E5897908D5,sin_clasificar,0.521317,P1,24,41862.17,Contactar en 24h y confirmar siguiente hito de cierre.,107,real_source:ranking_operaciones_riesgo_caida.parquet
OP_5345E7F98A,2026-07-05,Sialia,ASESOR_7B5A7F5FB0,sin_clasificar,0.520696,P1,24,31241.77,Contactar en 24h y confirmar siguiente hito de cierre.,251,real_source:ranking_operaciones_riesgo_caida.parquet
OP_1AFB5AC111,2026-07-05,Alicanto,ASESOR_233077BA7F,sin_clasificar,0.520528,P1,24,38961.5,Contactar en 24h y confirmar siguiente hito de cierre.,128,real_source:ranking_operaciones_riesgo_caida.parquet
OP_A9AF4B782D,2026-07-05,Tizón y Bueno,ASESOR_E05C20E0FE,sin_clasificar,0.52025,P1,24,37857.28,Contactar en 24h y confirmar siguiente hito de cierre.,136,real_source:ranking_operaciones_riesgo_caida.parquet
OP_EC636377A9,2026-07-05,Edificio Mariategui,ASESOR_7B5A7F5FB0,sin_clasificar,0.520134,P1,24,42809.91,Contactar en 24h y confirmar siguiente hito de cierre.,100,real_source:ranking_operaciones_riesgo_caida.parquet
OP_86C8A46E3A,2026-07-05,Edificio Urbanzen,ASESOR_7B5A7F5FB0,sin_clasificar,0.519842,P1,24,48988.94,Contactar en 24h y confirmar siguiente hito de cierre.,51,real_source:ranking_operaciones_riesgo_caida.parquet
OP_CFBE825681,2026-07-05,Fenix,ASESOR_9FCF63DC91,sin_clasificar,0.519421,P1,24,38956.6,Contactar en 24h y confirmar siguiente hito de cierre.,129,real_source:ranking_operaciones_riesgo_caida.parquet
OP_75B2346037,2026-07-05,Sialia,ASESOR_9FCF63DC91,sin_clasificar,0.519131,P1,24,32206.64,Contactar en 24h y confirmar siguiente hito de cierre.,230,real_source:ranking_operaciones_riesgo_caida.parquet
OP_55D8F118A6,2026-07-05,Tizón y Bueno,ASESOR_7B5A7F5FB0,sin_clasificar,0.518732,P1,24,22492.92,Contactar en 24h y confirmar siguiente hito de cierre.,495,real_source:ranking_operaciones_riesgo_caida.parquet
OP_0D4CAF3EF9,2026-07-05,Modena,ASESOR_9FCF63DC91,sin_clasificar,0.518726,P1,24,30112.88,Contactar en 24h y confirmar siguiente hito de cierre.,277,real_source:ranking_operaciones_riesgo_caida.parquet
OP_ED88C9D01E,2026-07-05,Tizón y Bueno,ASESOR_9FCF63DC91,sin_clasificar,0.518476,P1,24,32251.78,Contactar en 24h y confirmar siguiente hito de cierre.,227,real_source:ranking_operaciones_riesgo_caida.parquet
OP_EEF776CDA5,2026-07-05,Sialia,ASESOR_9FCF63DC91,sin_clasificar,0.518324,P1,24,33131.18,Contactar en 24h y confirmar siguiente hito de cierre.,212,real_source:ranking_operaciones_riesgo_caida.parquet
OP_C418FB2F6E,2026-07-05,Edificio Urbanzen,ASESOR_7B5A7F5FB0,sin_clasificar,0.518252,P1,24,22932.67,Contactar en 24h y confirmar siguiente hito de cierre.,482,real_source:ranking_operaciones_riesgo_caida.parquet
OP_7901FBB760,2026-07-05,Tizón y Bueno,ASESOR_4A5D5CDFC6,sin_clasificar,0.518115,P1,24,35422.91,Contactar en 24h y confirmar siguiente hito de cierre.,168,real_source:ranking_operaciones_riesgo_caida.parquet
OP_AD7F6D18C4,2026-07-05,Sialia,ASESOR_7B5A7F5FB0,sin_clasificar,0.518047,P1,24,31771.0,Contactar en 24h y confirmar siguiente hito de cierre.,239,real_source:ranking_operaciones_riesgo_caida.parquet
OP_A382D19A92,2026-07-05,Capadocia,ASESOR_233077BA7F,sin_clasificar,0.517333,P1,24,39106.48,Contactar en 24h y confirmar siguiente hito de cierre.,125,real_source:ranking_operaciones_riesgo_caida.parquet
OP_BE6401AB7F,2026-07-05,Capadocia,ASESOR_950BED165C,sin_clasificar,0.51613,P1,24,25836.2,Contactar en 24h y confirmar siguiente hito de cierre.,359,real_source:ranking_operaciones_riesgo_caida.parquet
OP_CB9D6296E3,2026-07-05,Tizón y Bueno,ASESOR_950BED165C,sin_clasificar,0.515913,P1,24,24658.74,Contactar en 24h y confirmar siguiente hito de cierre.,403,real_source:ranking_operaciones_riesgo_caida.parquet
OP_631326DC3B,2026-07-05,Tizón y Bueno,ASESOR_950BED165C,sin_clasificar,0.515842,P1,24,31700.2,Contactar en 24h y confirmar siguiente hito de cierre.,241,real_source:ranking_operaciones_riesgo_caida.parquet
OP_65E72C441D,2026-07-05,Modena,ASESOR_9FCF63DC91,sin_clasificar,0.515795,P1,24,32260.67,Contactar en 24h y confirmar siguiente hito de cierre.,225,real_source:ranking_operaciones_riesgo_caida.parquet
OP_283E92744D,2026-07-05,Modena,ASESOR_233077BA7F,sin_clasificar,0.515725,P1,24,30309.16,Contactar en 24h y confirmar siguiente hito de cierre.,268,real_source:ranking_operaciones_riesgo_caida.parquet
OP_BB035FFF05,2026-07-05,Modena,ASESOR_233077BA7F,sin_clasificar,0.515725,P1,24,30169.92,Contactar en 24h y confirmar siguiente hito de cierre.,274,real_source:ranking_operaciones_riesgo_caida.parquet
OP_2D642DD8E4,2026-07-05,Torre Nápoles,ASESOR_950BED165C,sin_clasificar,0.515473,P1,24,22943.25,Contactar en 24h y confirmar siguiente hito de cierre.,481,real_source:ranking_operaciones_riesgo_caida.parquet
OP_636E12CE16,2026-07-05,Tizón y Bueno,ASESOR_9FCF63DC91,sin_clasificar,0.514528,P1,24,31573.15,Contactar en 24h y confirmar siguiente hito de cierre.,243,real_source:ranking_operaciones_riesgo_caida.parquet
OP_24A6B51C76,2026-07-05,Edificio Urbanzen,ASESOR_7B5A7F5FB0,sin_clasificar,0.51415,P1,24,45641.29,Contactar en 24h y confirmar siguiente hito de cierre.,74,real_source:ranking_operaciones_riesgo_caida.parquet
OP_509DC418E1,2026-07-05,Tizón y Bueno,ASESOR_9FCF63DC91,sin_clasificar,0.513955,P1,24,37207.54,Contactar en 24h y confirmar siguiente hito de cierre.,146,real_source:ranking_operaciones_riesgo_caida.parquet
OP_5520347C84,2026-07-05,Sialia,ASESOR_DA48A4F817,sin_clasificar,0.513863,P1,24,29395.0,Contactar en 24h y confirmar siguiente hito de cierre.,287,real_source:ranking_operaciones_riesgo_caida.parquet
OP_1DB0BB88AC,2026-07-05,Sialia,ASESOR_950BED165C,sin_clasificar,0.5138,P1,24,30851.18,Contactar en 24h y confirmar siguiente hito de cierre.,258,real_source:ranking_operaciones_riesgo_caida.parquet
OP_0CDA497E63,2026-07-05,Tizón y Bueno,ASESOR_233077BA7F,sin_clasificar,0.512563,P1,24,24690.53,Contactar en 24h y confirmar siguiente hito de cierre.,402,real_source:ranking_operaciones_riesgo_caida.parquet
OP_E0FCD09E81,2026-07-05,Capadocia,ASESOR_1265C8A465,sin_clasificar,0.512517,P1,24,55445.76,Contactar en 24h y confirmar siguiente hito de cierre.,22,real_source:ranking_operaciones_riesgo_caida.parquet
OP_2909E361A7,2026-07-05,Tizón y Bueno,ASESOR_9FCF63DC91,sin_clasificar,0.510135,P1,24,34382.84,Contactar en 24h y confirmar siguiente hito de cierre.,187,real_source:ranking_operaciones_riesgo_caida.parquet
OP_95B8A3AB74,2026-07-05,Tizón y Bueno,ASESOR_9FCF63DC91,sin_clasificar,0.510135,P1,24,33350.66,Contactar en 24h y confirmar siguiente hito de cierre.,205,real_source:ranking_operaciones_riesgo_caida.parquet
OP_9898E496BE,2026-07-05,Torre Nápoles,ASESOR_DA48A4F817,sin_clasificar,0.509681,P1,24,23088.52,Contactar en 24h y confirmar siguiente hito de cierre.,476,real_source:ranking_operaciones_riesgo_caida.parquet
OP_EC5B9C831A,2026-07-05,Edificio Urbanzen,ASESOR_E5897908D5,sin_clasificar,0.509573,P1,24,43121.32,Contactar en 24h y confirmar siguiente hito de cierre.,96,real_source:ranking_operaciones_riesgo_caida.parquet
OP_E0C7A9664C,2026-07-05,Tizón y Bueno,ASESOR_9FCF63DC91,sin_clasificar,0.508664,P1,24,31213.3,Contactar en 24h y confirmar siguiente hito de cierre.,252,real_source:ranking_operaciones_riesgo_caida.parquet
OP_7F3B42473C,2026-07-05,Fenix,ASESOR_E05C20E0FE,sin_clasificar,0.508514,P1,24,22501.76,Contactar en 24h y confirmar siguiente hito de cierre.,494,real_source:ranking_operaciones_riesgo_caida.parquet
OP_F553232B63,2026-07-05,Edificio Mariategui,ASESOR_7B5A7F5FB0,sin_clasificar,0.508455,P1,24,40557.28,Contactar en 24h y confirmar siguiente hito de cierre.,114,real_source:ranking_operaciones_riesgo_caida.parquet
OP_A286602016,2026-07-05,Torre Nápoles,ASESOR_E5897908D5,sin_clasificar,0.508196,P1,24,23783.59,Contactar en 24h y confirmar siguiente hito de cierre.,445,real_source:ranking_operaciones_riesgo_caida.parquet
OP_DBD976B586,2026-07-05,Torre Nápoles,ASESOR_E5897908D5,sin_clasificar,0.508196,P1,24,23631.14,Contactar en 24h y confirmar siguiente hito de cierre.,454,real_source:ranking_operaciones_riesgo_caida.parquet
OP_D342989E2A,2026-07-05,Sialia,ASESOR_9FCF63DC91,sin_clasificar,0.507759,P1,24,33318.46,Contactar en 24h y confirmar siguiente hito de cierre.,206,real_source:ranking_operaciones_riesgo_caida.parquet
OP_42DC9F5AC8,2026-07-05,Alicanto,ASESOR_233077BA7F,sin_clasificar,0.507614,P1,24,34492.38,Contactar en 24h y confirmar siguiente hito de cierre.,185,real_source:ranking_operaciones_riesgo_caida.parquet
OP_5D66F3D9F6,2026-07-05,Tizón y Bueno,ASESOR_9FCF63DC91,sin_clasificar,0.507536,P1,24,35354.38,Contactar en 24h y confirmar siguiente hito de cierre.,170,real_source:ranking_operaciones_riesgo_caida.parquet
OP_94C634AD64,2026-07-05,Edificio Urbanzen,ASESOR_7B5A7F5FB0,sin_clasificar,0.507341,P1,24,44653.5,Contactar en 24h y confirmar siguiente hito de cierre.,82,real_source:ranking_operaciones_riesgo_caida.parquet
OP_3D762BCC1B,2026-07-05,Torre Nápoles,ASESOR_9FCF63DC91,sin_clasificar,0.506442,P1,24,23771.93,Contactar en 24h y confirmar siguiente hito de cierre.,446,real_source:ranking_operaciones_riesgo_caida.parquet
OP_DD1436CAC7,2026-07-05,Torre Nápoles,ASESOR_E5897908D5,sin_clasificar,0.506331,P1,24,23924.15,Contactar en 24h y confirmar siguiente hito de cierre.,440,real_source:ranking_operaciones_riesgo_caida.parquet
OP_6EDF1238BF,2026-07-05,Modena,ASESOR_233077BA7F,sin_clasificar,0.505913,P1,24,32631.39,Contactar en 24h y confirmar siguiente hito de cierre.,218,real_source:ranking_operaciones_riesgo_caida.parquet
OP_38012BFBD6,2026-07-05,Matera,ASESOR_7B5A7F5FB0,sin_clasificar,0.505531,P1,24,43516.63,Contactar en 24h y confirmar siguiente hito de cierre.,95,real_source:ranking_operaciones_riesgo_caida.parquet
OP_09E35D8212,2026-07-05,Sialia,ASESOR_9FCF63DC91,sin_clasificar,0.505357,P1,24,31610.07,Contactar en 24h y confirmar siguiente hito de cierre.,242,real_source:ranking_operaciones_riesgo_caida.parquet
OP_B4E7FD7ABA,2026-07-05,Modena,ASESOR_E05C20E0FE,sin_clasificar,0.505014,P1,24,23744.58,Contactar en 24h y confirmar siguiente hito de cierre.,449,real_source:ranking_operaciones_riesgo_caida.parquet
OP_C9508289D7,2026-07-05,Tizón y Bueno,ASESOR_7B5A7F5FB0,sin_clasificar,0.505001,P1,24,35191.64,Contactar en 24h y confirmar siguiente hito de cierre.,174,real_source:ranking_operaciones_riesgo_caida.parquet
OP_4CB073CA83,2026-07-05,Fenix,ASESOR_233077BA7F,sin_clasificar,0.504457,P1,24,31016.54,Contactar en 24h y confirmar siguiente hito de cierre.,255,real_source:ranking_operaciones_riesgo_caida.parquet
OP_732038CA42,2026-07-05,Torre Nápoles,ASESOR_9FCF63DC91,sin_clasificar,0.50438,P1,24,29931.4,Contactar en 24h y confirmar siguiente hito de cierre.,282,real_source:ranking_operaciones_riesgo_caida.parquet
OP_C302662E13,2026-07-05,Modena,ASESOR_F59A4378D8,sin_clasificar,0.503506,P1,24,39500.03,Contactar en 24h y confirmar siguiente hito de cierre.,121,real_source:ranking_operaciones_riesgo_caida.parquet
OP_E631EDE32C,2026-07-05,Fenix,ASESOR_233077BA7F,sin_clasificar,0.502488,P1,24,30119.14,Contactar en 24h y confirmar siguiente hito de cierre.,276,real_source:ranking_operaciones_riesgo_caida.parquet
OP_E01F054C44,2026-07-05,Tizón y Bueno,ASESOR_CA5A1E2E4E,sin_clasificar,0.502476,P1,24,25788.17,Contactar en 24h y confirmar siguiente hito de cierre.,362,real_source:ranking_operaciones_riesgo_caida.parquet
OP_29E81F1DB0,2026-07-05,Tizón y Bueno,ASESOR_233077BA7F,sin_clasificar,0.502433,P1,24,24116.78,Contactar en 24h y confirmar siguiente hito de cierre.,425,real_source:ranking_operaciones_riesgo_caida.parquet
OP_F5B0B41111,2026-07-05,Edificio Urbanzen,ASESOR_7B5A7F5FB0,sin_clasificar,0.502285,P1,24,23763.54,Contactar en 24h y confirmar siguiente hito de cierre.,448,real_source:ranking_operaciones_riesgo_caida.parquet
OP_4026068223,2026-07-05,Torre Nápoles,ASESOR_DA48A4F817,sin_clasificar,0.501574,P1,24,21442.27,Contactar en 24h y confirmar siguiente hito de cierre.,528,real_source:ranking_operaciones_riesgo_caida.parquet
OP_DAE4FDE2D5,2026-07-05,Capadocia,ASESOR_7B5A7F5FB0,sin_clasificar,0.500846,P1,24,37915.81,Contactar en 24h y confirmar siguiente hito de cierre.,135,real_source:ranking_operaciones_riesgo_caida.parquet
OP_4D3AD9049E,2026-07-05,Torre Nápoles,ASESOR_E5897908D5,sin_clasificar,0.500183,P1,24,27760.17,Contactar en 24h y confirmar siguiente hito de cierre.,308,real_source:ranking_operaciones_riesgo_caida.parquet
OP_52727DF709,2026-07-05,Torre Nápoles,ASESOR_DA48A4F817,sin_clasificar,0.49978,P2,72,20602.11,Monitorear en 72h y actualizar estado comercial.,542,real_source:ranking_operaciones_riesgo_caida.parquet
OP_40C8506FDD,2026-07-05,Alicanto,ASESOR_233077BA7F,sin_clasificar,0.499101,P2,72,27101.16,Monitorear en 72h y actualizar estado comercial.,329,real_source:ranking_operaciones_riesgo_caida.parquet
OP_81FD980005,2026-07-05,Modena,ASESOR_9FCF63DC91,sin_clasificar,0.498151,P2,72,25513.62,Monitorear en 72h y actualizar estado comercial.,375,real_source:ranking_operaciones_riesgo_caida.parquet
OP_7BCDCF55F6,2026-07-05,Edificio Urbanzen,ASESOR_9FCF63DC91,sin_clasificar,0.497278,P2,72,25314.96,Monitorear en 72h y actualizar estado comercial.,383,real_source:ranking_operaciones_riesgo_caida.parquet
OP_92EB2BA669,2026-07-05,Edificio Urbanzen,ASESOR_9FCF63DC91,sin_clasificar,0.497278,P2,72,24988.24,Monitorear en 72h y actualizar estado comercial.,389,real_source:ranking_operaciones_riesgo_caida.parquet
OP_4588246761,2026-07-05,Fenix,ASESOR_9FCF63DC91,sin_clasificar,0.497048,P2,72,29936.76,Monitorear en 72h y actualizar estado comercial.,281,real_source:ranking_operaciones_riesgo_caida.parquet
OP_F47BC4CAF0,2026-07-05,Modena,ASESOR_233077BA7F,sin_clasificar,0.496976,P2,72,31294.57,Monitorear en 72h y actualizar estado comercial.,250,real_source:ranking_operaciones_riesgo_caida.parquet
OP_F8133E1188,2026-07-05,Edificio Urbanzen,ASESOR_E5897908D5,sin_clasificar,0.496174,P2,72,40934.37,Monitorear en 72h y actualizar estado comercial.,112,real_source:ranking_operaciones_riesgo_caida.parquet
OP_41477A2210,2026-07-05,Sialia,ASESOR_DA48A4F817,sin_clasificar,0.496165,P2,72,24960.45,Monitorear en 72h y actualizar estado comercial.,390,real_source:ranking_operaciones_riesgo_caida.parquet
OP_A195EE7D59,2026-07-05,Modena,ASESOR_E05C20E0FE,sin_clasificar,0.495906,P2,72,30298.84,Monitorear en 72h y actualizar estado comercial.,269,real_source:ranking_operaciones_riesgo_caida.parquet
OP_F52FCCEEDE,2026-07-05,Torre Nápoles,ASESOR_7B5A7F5FB0,sin_clasificar,0.495676,P2,72,22954.18,Monitorear en 72h y actualizar estado comercial.,480,real_source:ranking_operaciones_riesgo_caida.parquet
OP_366D0D3DBE,2026-07-05,Sialia,ASESOR_C6B4E60323,sin_clasificar,0.495517,P2,72,23948.35,Monitorear en 72h y actualizar estado comercial.,439,real_source:ranking_operaciones_riesgo_caida.parquet
OP_F2D4EA85E9,2026-07-05,Tizón y Bueno,ASESOR_950BED165C,sin_clasificar,0.494916,P2,72,29101.06,Monitorear en 72h y actualizar estado comercial.,289,real_source:ranking_operaciones_riesgo_caida.parquet
OP_70FBB348BF,2026-07-05,Fenix,ASESOR_233077BA7F,sin_clasificar,0.494288,P2,72,25579.43,Monitorear en 72h y actualizar estado comercial.,371,real_source:ranking_operaciones_riesgo_caida.parquet
OP_33ABA3E4B9,2026-07-05,Tizón y Bueno,ASESOR_E05C20E0FE,sin_clasificar,0.494008,P2,72,34901.63,Monitorear en 72h y actualizar estado comercial.,179,real_source:ranking_operaciones_riesgo_caida.parquet
OP_957C43D168,2026-07-05,Edificio Urbanzen,ASESOR_9FCF63DC91,sin_clasificar,0.493641,P2,72,37198.21,Monitorear en 72h y actualizar estado comercial.,149,real_source:ranking_operaciones_riesgo_caida.parquet
OP_FFE9B3FED4,2026-07-05,Tizón y Bueno,ASESOR_950BED165C,sin_clasificar,0.493424,P2,72,34046.26,Monitorear en 72h y actualizar estado comercial.,194,real_source:ranking_operaciones_riesgo_caida.parquet
OP_13E285AA8B,2026-07-05,Fenix,ASESOR_7B5A7F5FB0,sin_clasificar,0.492585,P2,72,31929.38,Monitorear en 72h y actualizar estado comercial.,235,real_source:ranking_operaciones_riesgo_caida.parquet
OP_56CD112657,2026-07-05,Edificio Urbanzen,ASESOR_7B5A7F5FB0,sin_clasificar,0.492575,P2,72,26083.28,Monitorear en 72h y actualizar estado comercial.,353,real_source:ranking_operaciones_riesgo_caida.parquet
OP_17EE13F2AE,2026-07-05,Edificio Urbanzen,ASESOR_DA48A4F817,sin_clasificar,0.491705,P2,72,45175.38,Monitorear en 72h y actualizar estado comercial.,77,real_source:ranking_operaciones_riesgo_caida.parquet
OP_45B93E8CEE,2026-07-05,Alicanto,ASESOR_E05C20E0FE,sin_clasificar,0.491674,P2,72,36657.92,Monitorear en 72h y actualizar estado comercial.,156,real_source:ranking_operaciones_riesgo_caida.parquet
OP_F7B1CCD39E,2026-07-05,Sialia,ASESOR_C6B4E60323,sin_clasificar,0.491659,P2,72,24093.75,Monitorear en 72h y actualizar estado comercial.,427,real_source:ranking_operaciones_riesgo_caida.parquet
OP_B9C197D792,2026-07-05,Tizón y Bueno,ASESOR_950BED165C,sin_clasificar,0.49164,P2,72,33677.6,Monitorear en 72h y actualizar estado comercial.,200,real_source:ranking_operaciones_riesgo_caida.parquet
OP_187F2EA101,2026-07-05,Tizón y Bueno,ASESOR_233077BA7F,sin_clasificar,0.491559,P2,72,25636.68,Monitorear en 72h y actualizar estado comercial.,367,real_source:ranking_operaciones_riesgo_caida.parquet
OP_B7D068D30D,2026-07-05,Tizón y Bueno,ASESOR_9FCF63DC91,sin_clasificar,0.490731,P2,72,30916.04,Monitorear en 72h y actualizar estado comercial.,257,real_source:ranking_operaciones_riesgo_caida.parquet
OP_1182DBBE38,2026-07-05,Matera,ASESOR_F59A4378D8,sin_clasificar,0.489627,P2,72,47618.57,Monitorear en 72h y actualizar estado comercial.,65,real_source:ranking_operaciones_riesgo_caida.parquet
OP_04CB816228,2026-07-05,Tizón y Bueno,ASESOR_9FCF63DC91,sin_clasificar,0.489531,P2,72,32309.04,Monitorear en 72h y actualizar estado comercial.,224,real_source:ranking_operaciones_riesgo_caida.parquet
OP_3E9BC98FB4,2026-07-05,Sialia,ASESOR_C6B4E60323,sin_clasificar,0.489452,P2,72,27190.29,Monitorear en 72h y actualizar estado comercial.,324,real_source:ranking_operaciones_riesgo_caida.parquet
OP_051F24C2D1,2026-07-05,Modena,ASESOR_E05C20E0FE,sin_clasificar,0.489241,P2,72,36693.06,Monitorear en 72h y actualizar estado comercial.,155,real_source:ranking_operaciones_riesgo_caida.parquet
OP_AABC294093,2026-07-05,Sialia,ASESOR_7B5A7F5FB0,sin_clasificar,0.489038,P2,72,24427.47,Monitorear en 72h y actualizar estado comercial.,411,real_source:ranking_operaciones_riesgo_caida.parquet
OP_FBF707F689,2026-07-05,Sialia,ASESOR_E5897908D5,sin_clasificar,0.488425,P2,72,27473.91,Monitorear en 72h y actualizar estado comercial.,316,real_source:ranking_operaciones_riesgo_caida.parquet
OP_5BB7FF064C,2026-07-05,Sialia,ASESOR_E5897908D5,sin_clasificar,0.487569,P2,72,25597.39,Monitorear en 72h y actualizar estado comercial.,369,real_source:ranking_operaciones_riesgo_caida.parquet
OP_2F19B2DB34,2026-07-05,Sialia,ASESOR_C6B4E60323,sin_clasificar,0.486797,P2,72,24808.41,Monitorear en 72h y actualizar estado comercial.,398,real_source:ranking_operaciones_riesgo_caida.parquet
OP_D171317A17,2026-07-05,Tizón y Bueno,ASESOR_7B5A7F5FB0,sin_clasificar,0.486685,P2,72,26103.61,Monitorear en 72h y actualizar estado comercial.,351,real_source:ranking_operaciones_riesgo_caida.parquet
OP_7711C622FA,2026-07-05,Tizón y Bueno,ASESOR_950BED165C,sin_clasificar,0.486611,P2,72,24091.49,Monitorear en 72h y actualizar estado comercial.,428,real_source:ranking_operaciones_riesgo_caida.parquet
OP_396B7AA030,2026-07-05,Tizón y Bueno,ASESOR_7B5A7F5FB0,sin_clasificar,0.485853,P2,72,23504.18,Monitorear en 72h y actualizar estado comercial.,457,real_source:ranking_operaciones_riesgo_caida.parquet
OP_A6ED3E1D93,2026-07-05,Fenix,ASESOR_E05C20E0FE,sin_clasificar,0.485802,P2,72,21861.07,Monitorear en 72h y actualizar estado comercial.,514,real_source:ranking_operaciones_riesgo_caida.parquet
OP_95728EABF3,2026-07-05,Fenix,ASESOR_E05C20E0FE,sin_clasificar,0.485287,P2,72,21837.93,Monitorear en 72h y actualizar estado comercial.,515,real_source:ranking_operaciones_riesgo_caida.parquet
OP_51503058D5,2026-07-05,Matera,ASESOR_1265C8A465,sin_clasificar,0.484324,P2,72,37777.28,Monitorear en 72h y actualizar estado comercial.,138,real_source:ranking_operaciones_riesgo_caida.parquet
OP_BD7D02DF74,2026-07-05,Fenix,ASESOR_4A5D5CDFC6,sin_clasificar,0.484117,P2,72,31909.43,Monitorear en 72h y actualizar estado comercial.,236,real_source:ranking_operaciones_riesgo_caida.parquet
OP_56F8BD64B9,2026-07-05,Tizón y Bueno,ASESOR_9FCF63DC91,sin_clasificar,0.483824,P2,72,33819.29,Monitorear en 72h y actualizar estado comercial.,198,real_source:ranking_operaciones_riesgo_caida.parquet
OP_957C00E44B,2026-07-05,Matera,ASESOR_7B5A7F5FB0,sin_clasificar,0.483587,P2,72,46189.01,Monitorear en 72h y actualizar estado comercial.,69,real_source:ranking_operaciones_riesgo_caida.parquet
OP_65FD3CE15A,2026-07-05,Modena,ASESOR_7B5A7F5FB0,sin_clasificar,0.483361,P2,72,27497.66,Monitorear en 72h y actualizar estado comercial.,315,real_source:ranking_operaciones_riesgo_caida.parquet
OP_F55B7B6301,2026-07-05,Capadocia,ASESOR_950BED165C,sin_clasificar,0.483092,P2,72,24224.08,Monitorear en 72h y actualizar estado comercial.,421,real_source:ranking_operaciones_riesgo_caida.parquet
OP_8710F5883A,2026-07-05,Tizón y Bueno,ASESOR_7B5A7F5FB0,sin_clasificar,0.482705,P2,72,23839.63,Monitorear en 72h y actualizar estado comercial.,443,real_source:ranking_operaciones_riesgo_caida.parquet
OP_6F7FCDC174,2026-07-05,Modena,ASESOR_233077BA7F,sin_clasificar,0.481916,P2,72,35488.95,Monitorear en 72h y actualizar estado comercial.,167,real_source:ranking_operaciones_riesgo_caida.parquet
OP_5255583249,2026-07-05,Sialia,ASESOR_DA48A4F817,sin_clasificar,0.481691,P2,72,28440.77,Monitorear en 72h y actualizar estado comercial.,298,real_source:ranking_operaciones_riesgo_caida.parquet
OP_2BD43A3853,2026-07-05,Tizón y Bueno,ASESOR_7B5A7F5FB0,sin_clasificar,0.481284,P2,72,25383.38,Monitorear en 72h y actualizar estado comercial.,379,real_source:ranking_operaciones_riesgo_caida.parquet
OP_89B5FF0784,2026-07-05,Tizón y Bueno,ASESOR_950BED165C,sin_clasificar,0.48126,P2,72,25634.33,Monitorear en 72h y actualizar estado comercial.,368,real_source:ranking_operaciones_riesgo_caida.parquet
OP_A060DB3360,2026-07-05,Edificio Saenz,ASESOR_1265C8A465,sin_clasificar,0.480795,P2,72,44119.99,Monitorear en 72h y actualizar estado comercial.,87,real_source:ranking_operaciones_riesgo_caida.parquet
OP_6184053C4A,2026-07-05,Edificio Urbanzen,ASESOR_F59A4378D8,sin_clasificar,0.480359,P2,72,41745.13,Monitorear en 72h y actualizar estado comercial.,108,real_source:ranking_operaciones_riesgo_caida.parquet
OP_4CB0723BA4,2026-07-05,Edificio Urbanzen,ASESOR_7B5A7F5FB0,sin_clasificar,0.479961,P2,72,23398.1,Monitorear en 72h y actualizar estado comercial.,467,real_source:ranking_operaciones_riesgo_caida.parquet
OP_73DF8B0CF6,2026-07-05,Tizón y Bueno,ASESOR_9FCF63DC91,sin_clasificar,0.47907,P2,72,23077.13,Monitorear en 72h y actualizar estado comercial.,477,real_source:ranking_operaciones_riesgo_caida.parquet
OP_7ADC756C54,2026-07-05,Modena,ASESOR_950BED165C,sin_clasificar,0.478128,P2,72,30230.53,Monitorear en 72h y actualizar estado comercial.,271,real_source:ranking_operaciones_riesgo_caida.parquet
OP_9891E12C42,2026-07-05,Capadocia,ASESOR_7B5A7F5FB0,sin_clasificar,0.477777,P2,72,35833.29,Monitorear en 72h y actualizar estado comercial.,162,real_source:ranking_operaciones_riesgo_caida.parquet
OP_E0598381F1,2026-07-05,Fenix,ASESOR_950BED165C,sin_clasificar,0.477758,P2,72,27991.82,Monitorear en 72h y actualizar estado comercial.,303,real_source:ranking_operaciones_riesgo_caida.parquet
