operation_id,ranking_capacity,proyecto,asesor_id,canal,riesgo_caida,valor_esperado_en_riesgo,dias_en_tuberia,prioridad,sla_horas,accion_recomendada,data_mode
OP_5FECEB66,1,Tradiciones Prime,ASESOR_1F3B24E1,sin_clasificar,0.6323,111842.97,906,P0_top_capacity_today,8,Actuar hoy: llamada asesor/gerencia y registrar resultado.,crm_aggregated_safe
OP_6B86B273,2,Tradiciones Prime,ASESOR_1F3B24E1,sin_clasificar,0.627,93577.18,372,P0_top_capacity_today,8,Actuar hoy: llamada asesor/gerencia y registrar resultado.,crm_aggregated_safe
OP_D4735E3A,3,Tizón y Bueno,ASESOR_26DEBB0E,sin_clasificar,0.6473,83516.62,665,P0_top_capacity_today,8,Actuar hoy: llamada asesor/gerencia y registrar resultado.,crm_aggregated_safe
OP_4E074085,4,Tizón y Bueno,ASESOR_26DEBB0E,sin_clasificar,0.6337,80980.05,610,P0_top_capacity_today,8,Actuar hoy: llamada asesor/gerencia y registrar resultado.,crm_aggregated_safe
OP_4B227777,5,Capadocia,ASESOR_2660085B,sin_clasificar,0.6093,78141.68,96,P0_top_capacity_today,8,Actuar hoy: llamada asesor/gerencia y registrar resultado.,crm_aggregated_safe
OP_EF2D127D,6,Matera,ASESOR_B56EAA59,sin_clasificar,0.5456,76219.75,315,P0_top_capacity_today,8,Actuar hoy: llamada asesor/gerencia y registrar resultado.,crm_aggregated_safe
OP_E7F6C011,7,Tradiciones Prime,ASESOR_B56EAA59,sin_clasificar,0.6152,75845.0,830,P0_top_capacity_today,8,Actuar hoy: llamada asesor/gerencia y registrar resultado.,crm_aggregated_safe
OP_7902699B,8,Sialia,ASESOR_C931A67B,sin_clasificar,0.6289,74721.85,501,P0_top_capacity_today,8,Actuar hoy: llamada asesor/gerencia y registrar resultado.,crm_aggregated_safe
OP_2C624232,9,Fenix,ASESOR_D5DBFC78,sin_clasificar,0.6219,70630.45,334,P0_top_capacity_today,8,Actuar hoy: llamada asesor/gerencia y registrar resultado.,crm_aggregated_safe
OP_19581E27,10,Capadocia,ASESOR_2660085B,sin_clasificar,0.6166,69363.5,340,P0_top_capacity_today,8,Actuar hoy: llamada asesor/gerencia y registrar resultado.,crm_aggregated_safe
OP_4A44DC15,11,Fenix,ASESOR_26DEBB0E,sin_clasificar,0.6243,67068.74,416,P0_top_capacity_today,8,Actuar hoy: llamada asesor/gerencia y registrar resultado.,crm_aggregated_safe
OP_4FC82B26,12,Tizón y Bueno,ASESOR_B56EAA59,sin_clasificar,0.6327,63968.9,520,P0_top_capacity_today,8,Actuar hoy: llamada asesor/gerencia y registrar resultado.,crm_aggregated_safe
OP_6B51D431,13,Edificio Mariategui,ASESOR_1F3B24E1,sin_clasificar,0.6638,62557.15,594,P0_top_capacity_today,8,Actuar hoy: llamada asesor/gerencia y registrar resultado.,crm_aggregated_safe
OP_3FDBA35F,14,Edificio Mariategui,ASESOR_B56EAA59,sin_clasificar,0.6345,60432.4,366,P0_top_capacity_today,8,Actuar hoy: llamada asesor/gerencia y registrar resultado.,crm_aggregated_safe
OP_8527A891,15,Edificio Urbanzen,ASESOR_B56EAA59,sin_clasificar,0.571,59958.58,228,P0_top_capacity_today,8,Actuar hoy: llamada asesor/gerencia y registrar resultado.,crm_aggregated_safe
OP_E629FA65,16,Edificio Mariategui,ASESOR_C931A67B,sin_clasificar,0.6131,59155.19,662,P0_top_capacity_today,8,Actuar hoy: llamada asesor/gerencia y registrar resultado.,crm_aggregated_safe
OP_B17EF6D1,17,Capadocia,ASESOR_1DCEA22A,sin_clasificar,0.5802,57488.5,308,P0_top_capacity_today,8,Actuar hoy: llamada asesor/gerencia y registrar resultado.,crm_aggregated_safe
OP_4523540F,18,Sialia,ASESOR_1F3B24E1,sin_clasificar,0.6309,57311.32,75,P0_top_capacity_today,8,Actuar hoy: llamada asesor/gerencia y registrar resultado.,crm_aggregated_safe
OP_4EC9599F,19,Tizón y Bueno,ASESOR_1F3B24E1,sin_clasificar,0.6182,56972.73,222,P0_top_capacity_today,8,Actuar hoy: llamada asesor/gerencia y registrar resultado.,crm_aggregated_safe
OP_9400F1B2,20,Alicanto,ASESOR_B56EAA59,sin_clasificar,0.6152,56970.86,9,P0_top_capacity_today,8,Actuar hoy: llamada asesor/gerencia y registrar resultado.,crm_aggregated_safe
OP_F5CA38F7,21,Modena,ASESOR_1959B8DB,sin_clasificar,0.5771,55516.02,347,P0_top_capacity_today,8,Actuar hoy: llamada asesor/gerencia y registrar resultado.,crm_aggregated_safe
OP_6F4B6612,22,Capadocia,ASESOR_C931A67B,sin_clasificar,0.5125,55445.76,262,P0_top_capacity_today,8,Actuar hoy: llamada asesor/gerencia y registrar resultado.,crm_aggregated_safe
OP_785F3EC7,23,Tizón y Bueno,ASESOR_1959B8DB,sin_clasificar,0.6146,55128.03,473,P0_top_capacity_today,8,Actuar hoy: llamada asesor/gerencia y registrar resultado.,crm_aggregated_safe
OP_535FA30D,24,Edificio Urbanzen,ASESOR_2660085B,sin_clasificar,0.5574,54562.89,228,P0_top_capacity_today,8,Actuar hoy: llamada asesor/gerencia y registrar resultado.,crm_aggregated_safe
OP_C2356069,25,Edificio Urbanzen,ASESOR_59C3D8E4,sin_clasificar,0.5369,54521.12,230,P0_top_capacity_today,8,Actuar hoy: llamada asesor/gerencia y registrar resultado.,crm_aggregated_safe
OP_B7A56873,26,Sialia,ASESOR_B56EAA59,sin_clasificar,0.6175,54435.52,24,P0_top_capacity_today,8,Actuar hoy: llamada asesor/gerencia y registrar resultado.,crm_aggregated_safe
OP_5F9C4AB0,27,Edificio Mariategui,ASESOR_26DEBB0E,sin_clasificar,0.5874,54363.92,615,P0_top_capacity_today,8,Actuar hoy: llamada asesor/gerencia y registrar resultado.,crm_aggregated_safe
OP_670671CD,28,Fenix,ASESOR_26DEBB0E,sin_clasificar,0.5797,54341.07,416,P0_top_capacity_today,8,Actuar hoy: llamada asesor/gerencia y registrar resultado.,crm_aggregated_safe
OP_59E19706,29,Modena,ASESOR_2660085B,sin_clasificar,0.5495,54316.95,18,P0_top_capacity_today,8,Actuar hoy: llamada asesor/gerencia y registrar resultado.,crm_aggregated_safe
OP_35135AAA,30,Tizón y Bueno,ASESOR_2660085B,sin_clasificar,0.6096,54139.93,430,P0_top_capacity_today,8,Actuar hoy: llamada asesor/gerencia y registrar resultado.,crm_aggregated_safe
OP_624B60C5,31,Edificio Valdizan,ASESOR_C931A67B,sin_clasificar,0.5893,54122.65,1575,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_EB1E33E8,32,Edificio Urbanzen,ASESOR_B56EAA59,sin_clasificar,0.5572,53876.06,347,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_E29C9C18,33,Torre Nápoles,ASESOR_C931A67B,sin_clasificar,0.5596,53643.76,21,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_C6F3AC57,34,Edificio Mariategui,ASESOR_1F3B24E1,sin_clasificar,0.6244,53594.52,627,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_86E50149,35,Capadocia,ASESOR_26DEBB0E,sin_clasificar,0.5565,53582.57,302,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_9F14025A,36,Edificio Mariategui,ASESOR_C931A67B,sin_clasificar,0.6061,53184.77,822,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_76A50887,37,Capadocia,ASESOR_2660085B,sin_clasificar,0.5486,53050.69,390,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_7A61B537,38,Capadocia,ASESOR_C931A67B,sin_clasificar,0.5466,53050.15,354,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_AEA92132,39,Edificio Mariategui,ASESOR_B56EAA59,sin_clasificar,0.6175,52737.83,630,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_0B918943,40,Capadocia,ASESOR_1959B8DB,sin_clasificar,0.5619,52196.71,292,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_D59ECED1,41,Capadocia,ASESOR_26DEBB0E,sin_clasificar,0.5525,52163.57,464,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_3D914F93,42,Capadocia,ASESOR_2660085B,sin_clasificar,0.5481,52123.89,467,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_73475CB4,43,Edificio Urbanzen,ASESOR_26DEBB0E,sin_clasificar,0.5362,51719.73,763,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_44CB730C,44,Edificio Urbanzen,ASESOR_1959B8DB,sin_clasificar,0.5426,51679.7,289,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_71EE45A3,45,Edificio Mariategui,ASESOR_C931A67B,sin_clasificar,0.5633,51401.38,971,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_811786AD,46,Tizón y Bueno,ASESOR_1DCEA22A,sin_clasificar,0.6329,50980.16,323,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_25FC0E70,47,Edificio Urbanzen,ASESOR_984C1E02,sin_clasificar,0.557,50349.91,209,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_31489056,48,Edificio Mariategui,ASESOR_C931A67B,sin_clasificar,0.5727,50157.85,629,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_98010BD9,49,Edificio Valdizan,ASESOR_C931A67B,sin_clasificar,0.5825,50116.88,1675,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_0E17DACA,50,Modena,ASESOR_1F3B24E1,sin_clasificar,0.5702,49948.84,270,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_1A656259,51,Edificio Urbanzen,ASESOR_26DEBB0E,sin_clasificar,0.5198,48988.94,745,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_031B4AF5,52,Edificio Urbanzen,ASESOR_B56EAA59,sin_clasificar,0.5568,48909.9,793,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_41CFC0D1,53,Modena,ASESOR_D5DBFC78,sin_clasificar,0.5524,48890.3,395,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_2858DCD1,54,Edificio Urbanzen,ASESOR_1DCEA22A,sin_clasificar,0.5525,48875.36,269,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_2FCA346D,55,Tizón y Bueno,ASESOR_BB88CD67,sin_clasificar,0.5848,48740.99,250,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_02D20BBD,56,Capadocia,ASESOR_26DEBB0E,sin_clasificar,0.5442,48566.89,445,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_7688B6EF,57,Edificio Urbanzen,ASESOR_26DEBB0E,sin_clasificar,0.528,48316.36,245,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_C837649C,58,Edificio Urbanzen,ASESOR_26DEBB0E,sin_clasificar,0.5383,48233.51,803,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_6208EF0F,59,Tizón y Bueno,ASESOR_1DCEA22A,sin_clasificar,0.5962,48203.17,429,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_3E1E967E,60,Alicanto,ASESOR_26DEBB0E,sin_clasificar,0.5711,48085.62,463,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_39FA9EC1,61,Tizón y Bueno,ASESOR_B56EAA59,sin_clasificar,0.6245,47998.04,617,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_D029FA3A,62,Alicanto,ASESOR_1959B8DB,sin_clasificar,0.5963,47960.18,672,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_81B8A03F,63,Fenix,ASESOR_26DEBB0E,sin_clasificar,0.5847,47905.56,1,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_DA4EA2A5,64,Edificio Urbanzen,ASESOR_B56EAA59,sin_clasificar,0.5262,47902.35,226,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_A68B412C,65,Matera,ASESOR_BB88CD67,sin_clasificar,0.4896,47618.57,296,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_108C995B,66,Edificio Valdizan,ASESOR_26DEBB0E,sin_clasificar,0.6027,47455.73,1321,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_3ADA92F2,67,Modena,ASESOR_D5DBFC78,sin_clasificar,0.553,47283.92,283,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_49D180EC,68,Capadocia,ASESOR_26DEBB0E,sin_clasificar,0.533,47266.66,154,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_A21855DA,69,Matera,ASESOR_26DEBB0E,sin_clasificar,0.4836,46189.01,164,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_C75CB66A,70,Edificio Valdizan,ASESOR_10B2BE3F,sin_clasificar,0.3199,46070.21,1331,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_FF5A1AE0,71,Fenix,ASESOR_B56EAA59,sin_clasificar,0.5792,46047.44,17,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_7F2253D7,72,Edificio Urbanzen,ASESOR_1DCEA22A,sin_clasificar,0.5435,45780.84,372,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_87226162,73,Modena,ASESOR_26DEBB0E,sin_clasificar,0.5611,45709.28,160,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_96061E92,74,Edificio Urbanzen,ASESOR_26DEBB0E,sin_clasificar,0.5142,45641.29,843,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_EB624DBE,75,Tizón y Bueno,ASESOR_C931A67B,sin_clasificar,0.5923,45567.02,358,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_F369CB89,76,Alicanto,ASESOR_26DEBB0E,sin_clasificar,0.5882,45210.63,158,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_F74EFABE,77,Edificio Urbanzen,ASESOR_59C3D8E4,sin_clasificar,0.4917,45175.38,135,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_A88A7902,78,Edificio Valdizan,ASESOR_26DEBB0E,sin_clasificar,0.4631,45035.53,1603,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_349C4120,79,Edificio Santa Cruz Infinite,ASESOR_7178B923,sin_clasificar,0.3417,44950.42,1680,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_98A3AB7C,80,Sialia,ASESOR_26DEBB0E,sin_clasificar,0.5888,44806.02,98,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_48449A14,81,Edificio Urbanzen,ASESOR_05B30E98,sin_clasificar,0.5248,44766.64,868,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_5316CA1C,82,Edificio Urbanzen,ASESOR_26DEBB0E,sin_clasificar,0.5073,44653.5,834,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_A46E3763,83,Sialia,ASESOR_59C3D8E4,sin_clasificar,0.56,44482.97,124,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_BBB965AB,84,Alicanto,ASESOR_2660085B,sin_clasificar,0.565,44358.07,430,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_44C8031C,85,Edificio Valdizan,ASESOR_81EF4E05,sin_clasificar,0.4599,44337.68,1357,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_B4944C6F,86,Edificio Valdizan,ASESOR_26DEBB0E,sin_clasificar,0.5884,44126.81,1225,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_434C9B5A,87,Edificio Saenz,ASESOR_C931A67B,sin_clasificar,0.4808,44119.99,1189,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_BDD2D3AF,88,Modena,ASESOR_26DEBB0E,sin_clasificar,0.524,44019.43,30,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_8B940BE7,89,Capadocia,ASESOR_B56EAA59,sin_clasificar,0.5429,44017.59,297,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_CD70BEA0,90,Alicanto,ASESOR_2660085B,sin_clasificar,0.5755,43942.87,313,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_69F59C27,91,Edificio Urbanzen,ASESOR_C931A67B,sin_clasificar,0.4687,43942.35,426,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_1DA51B8D,92,Edificio Urbanzen,ASESOR_26DEBB0E,sin_clasificar,0.527,43862.5,716,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_82416496,93,Tizón y Bueno,ASESOR_C931A67B,sin_clasificar,0.5411,43802.12,319,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_6E400187,94,Capadocia,ASESOR_26DEBB0E,sin_clasificar,0.5528,43755.93,283,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_E3D6C4D4,95,Matera,ASESOR_26DEBB0E,sin_clasificar,0.5055,43516.63,312,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_AD48FF99,96,Edificio Urbanzen,ASESOR_2660085B,sin_clasificar,0.5096,43121.32,405,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_7B1A278F,97,Edificio Urbanzen,ASESOR_1959B8DB,sin_clasificar,0.5272,43099.08,389,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_D6D824AB,98,Matera,ASESOR_26DEBB0E,sin_clasificar,0.471,43095.63,287,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_29DB0C67,99,Edificio Cuba Connect,ASESOR_10B2BE3F,sin_clasificar,0.2853,42855.54,1067,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_8C1F1046,100,Edificio Mariategui,ASESOR_26DEBB0E,sin_clasificar,0.5201,42809.91,1388,P1_next_48h,48,Actuar en 48h: seguimiento con compromiso y próxima acción.,crm_aggregated_safe
OP_AD573668,101,Edificio Urbanzen,ASESOR_C931A67B,sin_clasificar,0.4728,42380.97,558,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_16DC368A,102,Modena,ASESOR_26DEBB0E,sin_clasificar,0.5307,42361.3,203,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_37834F2F,103,Edificio Cuba Connect,ASESOR_10B2BE3F,sin_clasificar,0.2853,42337.0,1806,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_454F63AC,104,Edificio Valdizan,ASESOR_7178B923,sin_clasificar,0.4297,42028.96,1518,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_5EF6FDF3,105,Alicanto,ASESOR_C931A67B,sin_clasificar,0.5288,41985.66,416,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_1253E937,106,Tizón y Bueno,ASESOR_C931A67B,sin_clasificar,0.541,41953.63,630,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_482D9673,107,Modena,ASESOR_2660085B,sin_clasificar,0.5213,41862.17,369,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_3346F2BB,108,Edificio Urbanzen,ASESOR_BB88CD67,sin_clasificar,0.4804,41745.13,228,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_9537F32E,109,Edificio Saenz,ASESOR_C931A67B,sin_clasificar,0.403,41398.38,2107,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_0FD42B3F,110,Edificio Mariategui,ASESOR_26DEBB0E,sin_clasificar,0.5242,41314.84,1553,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_9BDB2AF6,111,Edificio Urbanzen,ASESOR_C931A67B,sin_clasificar,0.4598,41187.56,644,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_F6E0A1E2,112,Edificio Urbanzen,ASESOR_2660085B,sin_clasificar,0.4962,40934.37,347,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_B1556DEA,113,Edificio Mariategui,ASESOR_26DEBB0E,sin_clasificar,0.5256,40702.43,1365,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_6C658EE8,114,Edificio Mariategui,ASESOR_26DEBB0E,sin_clasificar,0.5085,40557.28,1530,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_9F1F9DCE,115,Edificio Valdizan,ASESOR_81EF4E05,sin_clasificar,0.5338,40369.81,1239,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_28DAE7C8,116,Alicanto,ASESOR_2660085B,sin_clasificar,0.5287,39764.06,12,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_E5B861A6,117,Edificio Valdizan,ASESOR_C931A67B,sin_clasificar,0.5289,39666.85,1347,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_2AC878B0,118,Sialia,ASESOR_26DEBB0E,sin_clasificar,0.5382,39659.16,228,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_85DAAF6F,119,Edificio Cuba Connect,ASESOR_26DEBB0E,sin_clasificar,0.4328,39652.9,1655,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_3038BFB5,120,Edificio Valdizan,ASESOR_7178B923,sin_clasificar,0.4319,39533.5,1441,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_2ABACA49,121,Modena,ASESOR_BB88CD67,sin_clasificar,0.5035,39500.03,281,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_89AA1E58,122,Tizón y Bueno,ASESOR_26DEBB0E,sin_clasificar,0.5491,39355.53,453,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_1BE00341,123,Tizón y Bueno,ASESOR_1DCEA22A,sin_clasificar,0.5444,39319.9,344,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_A665A459,124,Matera,ASESOR_26DEBB0E,sin_clasificar,0.4647,39316.61,225,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_6AFFDAE3,125,Capadocia,ASESOR_1959B8DB,sin_clasificar,0.5173,39106.48,15,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_0F8EF337,126,Edificio Cuba Connect,ASESOR_10B2BE3F,sin_clasificar,0.2853,39053.47,1806,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_65A69990,127,Edificio Mariategui,ASESOR_C931A67B,sin_clasificar,0.4238,39035.27,629,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_922C7954,128,Alicanto,ASESOR_1959B8DB,sin_clasificar,0.5205,38961.5,334,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_2747B7C7,129,Fenix,ASESOR_1F3B24E1,sin_clasificar,0.5194,38956.6,15,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_6566230E,130,Edificio Urbanzen,ASESOR_C931A67B,sin_clasificar,0.469,38841.15,798,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_38D66D96,131,Edificio Urbanzen,ASESOR_1959B8DB,sin_clasificar,0.4042,38678.6,661,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_EECA91FD,132,Edificio Saenz,ASESOR_C931A67B,sin_clasificar,0.3827,38527.2,2114,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_DBB1DED6,133,Tizón y Bueno,ASESOR_2660085B,sin_clasificar,0.5646,38109.33,256,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_D2F48367,134,Sialia,ASESOR_2660085B,sin_clasificar,0.5337,38039.6,462,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_5D389F5E,135,Capadocia,ASESOR_26DEBB0E,sin_clasificar,0.5008,37915.81,346,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_13671077,136,Tizón y Bueno,ASESOR_D5DBFC78,sin_clasificar,0.5203,37857.28,673,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_36EBE205,137,Edificio Santa Cruz Infinite,ASESOR_10B2BE3F,sin_clasificar,0.256,37824.47,2566,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
OP_D80EAE6E,138,Matera,ASESOR_C931A67B,sin_clasificar,0.4843,37777.28,345,P2_monitor_72h,72,Monitorear 72h: revisar señales y objeciones.,crm_aggregated_safe
