experiment_id,operation_id,proyecto,asesor_id,canal,prioridad,riesgo_caida,risk_band,valor_esperado_en_riesgo,experiment_arm,eligible,accion_tomada,resultado_7d,resultado_30d,outcome_class_7d,outcome_class_30d,is_positive_30d,is_negative_30d,is_pending_30d,treatment_contacted
riesgo_caida_action_impact_v1,OP_FBF707F689,Sialia,ASESOR_E5897908D5,sin_clasificar,P2,0.488425,medium,27473.91,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_5BB7FF064C,Sialia,ASESOR_E5897908D5,sin_clasificar,P2,0.487569,medium,25597.39,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_2F19B2DB34,Sialia,ASESOR_C6B4E60323,sin_clasificar,P2,0.486797,medium,24808.41,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_D171317A17,Tizón y Bueno,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.486685,medium,26103.61,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_7711C622FA,Tizón y Bueno,ASESOR_950BED165C,sin_clasificar,P2,0.486611,medium,24091.49,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_396B7AA030,Tizón y Bueno,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.485853,medium,23504.18,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_A6ED3E1D93,Fenix,ASESOR_E05C20E0FE,sin_clasificar,P2,0.485802,medium,21861.07,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_95728EABF3,Fenix,ASESOR_E05C20E0FE,sin_clasificar,P2,0.485287,medium,21837.93,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_51503058D5,Matera,ASESOR_1265C8A465,sin_clasificar,P2,0.484324,medium,37777.28,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_BD7D02DF74,Fenix,ASESOR_4A5D5CDFC6,sin_clasificar,P2,0.484117,medium,31909.43,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_56F8BD64B9,Tizón y Bueno,ASESOR_9FCF63DC91,sin_clasificar,P2,0.483824,medium,33819.29,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_957C00E44B,Matera,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.483587,medium,46189.01,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_65FD3CE15A,Modena,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.483361,medium,27497.66,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_F55B7B6301,Capadocia,ASESOR_950BED165C,sin_clasificar,P2,0.483092,medium,24224.08,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_8710F5883A,Tizón y Bueno,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.482705,medium,23839.63,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_6F7FCDC174,Modena,ASESOR_233077BA7F,sin_clasificar,P2,0.481916,medium,35488.95,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_5255583249,Sialia,ASESOR_DA48A4F817,sin_clasificar,P2,0.481691,medium,28440.77,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_2BD43A3853,Tizón y Bueno,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.481284,medium,25383.38,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_89B5FF0784,Tizón y Bueno,ASESOR_950BED165C,sin_clasificar,P2,0.48126,medium,25634.33,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_A060DB3360,Edificio Saenz,ASESOR_1265C8A465,sin_clasificar,P2,0.480795,medium,44119.99,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_6184053C4A,Edificio Urbanzen,ASESOR_F59A4378D8,sin_clasificar,P2,0.480359,medium,41745.13,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_4CB0723BA4,Edificio Urbanzen,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.479961,medium,23398.1,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_73DF8B0CF6,Tizón y Bueno,ASESOR_9FCF63DC91,sin_clasificar,P2,0.47907,medium,23077.13,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_7ADC756C54,Modena,ASESOR_950BED165C,sin_clasificar,P2,0.478128,medium,30230.53,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_9891E12C42,Capadocia,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.477777,medium,35833.29,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_E0598381F1,Fenix,ASESOR_950BED165C,sin_clasificar,P2,0.477758,medium,27991.82,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_6A4B653473,Tizón y Bueno,ASESOR_9FCF63DC91,sin_clasificar,P2,0.476996,medium,22802.47,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_179BF10FAF,Torre Nápoles,ASESOR_E5897908D5,sin_clasificar,P2,0.476666,medium,25382.49,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_A643F1EFFE,Torre Nápoles,ASESOR_E5897908D5,sin_clasificar,P2,0.476568,medium,25663.17,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_6B1AAB63FD,Modena,ASESOR_C6B4E60323,sin_clasificar,P2,0.474582,medium,25342.67,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_B6C702B463,Fenix,ASESOR_9FCF63DC91,sin_clasificar,P2,0.474537,medium,30164.63,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_C484112CF5,Modena,ASESOR_E05C20E0FE,sin_clasificar,P2,0.474118,medium,34117.21,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_CA6249CF4D,Tizón y Bueno,ASESOR_E05C20E0FE,sin_clasificar,P2,0.474093,medium,25979.87,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_547F4CF93E,Fenix,ASESOR_E5897908D5,sin_clasificar,P2,0.474061,medium,32496.85,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_3E04CC4787,Modena,ASESOR_E5897908D5,sin_clasificar,P2,0.473766,medium,24162.05,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_0A73398294,Modena,ASESOR_950BED165C,sin_clasificar,P2,0.473619,medium,23508.6,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_D26B0BD59B,Fenix,ASESOR_9FCF63DC91,sin_clasificar,P2,0.473047,medium,30405.69,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_D63FDCB06D,Capadocia,ASESOR_9FCF63DC91,sin_clasificar,P2,0.473022,medium,32254.16,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_376BBEAE75,Modena,ASESOR_C6B4E60323,sin_clasificar,P2,0.472939,medium,26248.14,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_CD076CB063,Edificio Urbanzen,ASESOR_1265C8A465,sin_clasificar,P2,0.472791,medium,42380.97,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_B21994DFAC,Torre Nápoles,ASESOR_CF9D39A66F,sin_clasificar,P2,0.472479,medium,25652.58,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_96136E2247,Fenix,ASESOR_E5897908D5,sin_clasificar,P2,0.471855,medium,33195.01,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_2F54F924BD,Fenix,ASESOR_E05C20E0FE,sin_clasificar,P2,0.471689,medium,33259.38,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_38661B0307,Fenix,ASESOR_E05C20E0FE,sin_clasificar,P2,0.471034,medium,27555.51,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_BC0A48A213,Matera,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.47099,medium,43095.63,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_5D059C1FAC,Torre Nápoles,ASESOR_E5897908D5,sin_clasificar,P2,0.470723,medium,27396.08,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_35D811B233,Edificio Santa Cruz Infinite,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.470344,medium,37359.88,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_5E96F5F548,Edificio Santa Cruz Infinite,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.470344,medium,37200.72,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_0BC1F940FA,Fenix,ASESOR_9FCF63DC91,sin_clasificar,P2,0.469782,medium,32162.68,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_B316342305,Edificio Urbanzen,ASESOR_1265C8A465,sin_clasificar,P2,0.46896,medium,38841.15,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_0E311E3131,Edificio Urbanzen,ASESOR_1265C8A465,sin_clasificar,P2,0.468682,medium,43942.35,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_D207CCBDC0,Modena,ASESOR_950BED165C,sin_clasificar,P2,0.468596,medium,24295.25,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_13AE898CCC,Fenix,ASESOR_E05C20E0FE,sin_clasificar,P2,0.468476,medium,21960.31,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_ECAC634815,Tizón y Bueno,ASESOR_E05C20E0FE,sin_clasificar,P2,0.468325,medium,24040.72,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_B7C135C5AE,Torre Nápoles,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.467488,medium,25454.72,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_88F4A3F4EA,Modena,ASESOR_1265C8A465,sin_clasificar,P2,0.467196,medium,35740.53,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_10DBFAD245,Torre Nápoles,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.467191,medium,24022.41,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_4C1E9160BE,Alicanto,ASESOR_9FCF63DC91,sin_clasificar,P2,0.467154,medium,33548.83,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_22ADCA0F22,Fenix,ASESOR_E05C20E0FE,sin_clasificar,P2,0.466422,medium,26500.1,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_02905C10C4,Torre Nápoles,ASESOR_950BED165C,sin_clasificar,P2,0.466198,medium,23969.29,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_8CABBA0AC3,Fenix,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.46595,medium,30648.49,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_B75B0F324B,Capadocia,ASESOR_E5897908D5,sin_clasificar,P2,0.465387,medium,34904.03,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_177368C3BF,Fenix,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.465343,medium,32248.3,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_2A8A376DB8,Torre Nápoles,ASESOR_E05C20E0FE,sin_clasificar,P2,0.464817,medium,25795.86,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_CF02092142,Matera,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.464703,medium,39316.61,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_DB9265E50A,Edificio Urbanzen,ASESOR_233077BA7F,sin_clasificar,P2,0.46451,medium,22993.27,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_6AA604D14F,Modena,ASESOR_C6B4E60323,sin_clasificar,P2,0.4637,medium,29469.04,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_0CF5C1B193,Modena,ASESOR_950BED165C,sin_clasificar,P2,0.463501,medium,27978.28,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_2B7AEAB657,Edificio Valdizan,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.46315,medium,45035.53,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_B6AAAA525B,Modena,ASESOR_1265C8A465,sin_clasificar,P2,0.463136,medium,35313.95,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_81DD04B6C2,Torre Nápoles,ASESOR_9FCF63DC91,sin_clasificar,P2,0.463113,medium,25456.87,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_94FE69ECAD,Modena,ASESOR_950BED165C,sin_clasificar,P2,0.463062,medium,28079.87,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_60EDA12A8E,Fenix,ASESOR_E5897908D5,sin_clasificar,P2,0.46235,medium,24273.38,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_40C23D1E8F,Fenix,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.461731,medium,32706.2,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_B8F14C9C1B,Capadocia,ASESOR_E05C20E0FE,sin_clasificar,P2,0.461381,medium,30174.3,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_5C59AAF0B0,Torre Nápoles,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.461221,medium,27916.0,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_7AE0E56611,Modena,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.460869,medium,34027.78,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_7C52254F64,Fenix,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.460659,medium,31094.47,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_7A4E96D7E5,Tizón y Bueno,ASESOR_950BED165C,sin_clasificar,P2,0.460131,medium,23466.02,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_4B67CBDAAA,Edificio Valdizan,ASESOR_8618B6BE3A,sin_clasificar,P2,0.459946,medium,44337.68,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_90D30F280F,Edificio Urbanzen,ASESOR_1265C8A465,sin_clasificar,P2,0.459759,medium,41187.56,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_8AC5ABA6A3,Modena,ASESOR_C6B4E60323,sin_clasificar,P2,0.459634,medium,22682.93,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_F86FBF212B,Torre Nápoles,ASESOR_E5897908D5,sin_clasificar,P2,0.45957,medium,25499.23,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_0E8F48EC57,Fenix,ASESOR_E05C20E0FE,sin_clasificar,P2,0.459504,medium,30485.78,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_A4911EA0F1,Alicanto,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.459368,medium,22407.13,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_79012A39D1,Torre Nápoles,ASESOR_E5897908D5,sin_clasificar,P2,0.459199,medium,25829.94,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_C435352640,Alicanto,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.457573,medium,31572.56,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_47BD82D03C,Tizón y Bueno,ASESOR_9FCF63DC91,sin_clasificar,P2,0.457304,medium,24351.43,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_060C32BB91,Fenix,ASESOR_950BED165C,sin_clasificar,P2,0.45713,medium,24066.33,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_53DB27B083,Tizón y Bueno,ASESOR_9FCF63DC91,sin_clasificar,P2,0.457087,medium,25784.41,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_4DB7E01CB4,Edificio Mariategui,ASESOR_1265C8A465,sin_clasificar,P2,0.456982,medium,18963.19,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_327E5856F2,Torre Nápoles,ASESOR_C6B4E60323,sin_clasificar,P2,0.456521,medium,23422.79,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_53EB969C2F,Modena,ASESOR_C6B4E60323,sin_clasificar,P2,0.456372,medium,25549.76,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_EC8097D503,Alicanto,ASESOR_950BED165C,sin_clasificar,P2,0.455524,medium,22035.97,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_B00D9169A1,Edificio Urbanzen,ASESOR_950BED165C,sin_clasificar,P2,0.455008,medium,34108.62,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_F7A00BAE88,Capadocia,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.454741,medium,33154.81,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_035360786C,Tizón y Bueno,ASESOR_E05C20E0FE,sin_clasificar,P2,0.454526,medium,37498.42,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_F945C5B5CF,Modena,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.454034,medium,24450.97,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_95E9EF6B36,Tizón y Bueno,ASESOR_1265C8A465,sin_clasificar,P2,0.45348,medium,23171.29,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_34E27E582A,Capadocia,ASESOR_9FCF63DC91,sin_clasificar,P2,0.453367,medium,31486.37,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_033848E6B1,Modena,ASESOR_E5897908D5,sin_clasificar,P2,0.453121,medium,29403.01,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_2210B54A9B,Tizón y Bueno,ASESOR_E05C20E0FE,sin_clasificar,P2,0.452349,medium,24793.46,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_B433A1F9F3,Capadocia,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.452193,medium,30398.65,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_DE26CA7819,Tizón y Bueno,ASESOR_9FCF63DC91,sin_clasificar,P2,0.452072,medium,24002.58,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_DD591B0804,Alicanto,ASESOR_9FCF63DC91,sin_clasificar,P2,0.451865,medium,23911.58,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_6F5A872BC8,Alicanto,ASESOR_E05C20E0FE,sin_clasificar,P2,0.451465,medium,25259.49,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_EDF45731C1,Fenix,ASESOR_C6B4E60323,sin_clasificar,P2,0.451129,medium,25579.04,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_9AEC306A55,Matera,ASESOR_E5897908D5,sin_clasificar,P2,0.451056,medium,17523.54,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_DC98AFBBA5,Fenix,ASESOR_E5897908D5,sin_clasificar,P2,0.450264,medium,28447.7,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_82E05EC618,Alicanto,ASESOR_950BED165C,sin_clasificar,P2,0.449855,medium,26451.49,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_0AE8F208B8,Edificio Mariategui,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.449396,medium,19079.94,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_468E10C4D9,Torre Nápoles,ASESOR_950BED165C,sin_clasificar,P2,0.449375,medium,25011.67,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_58CB919275,Torre Nápoles,ASESOR_E5897908D5,sin_clasificar,P2,0.449167,medium,23763.71,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_AC8606524C,Torre Nápoles,ASESOR_E5897908D5,sin_clasificar,P2,0.449068,medium,24377.66,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_22E7A8D071,Sialia,ASESOR_F59A4378D8,sin_clasificar,P2,0.448941,medium,23465.02,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_816EE1923F,Sialia,ASESOR_F59A4378D8,sin_clasificar,P2,0.448941,medium,22421.91,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_AD7FCA509E,Alicanto,ASESOR_950BED165C,sin_clasificar,P2,0.448742,medium,27142.74,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_1E4F84D9BF,Alicanto,ASESOR_950BED165C,sin_clasificar,P2,0.448742,medium,26480.5,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_5BC7421903,Torre Nápoles,ASESOR_DA48A4F817,sin_clasificar,P2,0.44854,medium,24055.89,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_BCDB7C086F,Tizón y Bueno,ASESOR_E05C20E0FE,sin_clasificar,P2,0.448074,medium,23368.76,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_525C1B556A,Matera,ASESOR_233077BA7F,sin_clasificar,P2,0.447716,medium,18166.07,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_3D732A8E4B,Alicanto,ASESOR_950BED165C,sin_clasificar,P2,0.447367,medium,26325.56,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_DA15DAFACD,Edificio Mariategui,ASESOR_1265C8A465,sin_clasificar,P2,0.446884,medium,33522.99,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_CC7AB885B4,Capadocia,ASESOR_E05C20E0FE,sin_clasificar,P2,0.446116,medium,29711.33,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_1AE908E5CE,Fenix,ASESOR_C6B4E60323,sin_clasificar,P2,0.445901,medium,21643.35,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
riesgo_caida_action_impact_v1,OP_1C93F8B78A,Alicanto,ASESOR_E05C20E0FE,sin_clasificar,P2,0.445711,medium,22107.01,not_eligible,False,pendiente,pendiente,pendiente,pending,pending,0,0,1,0
