experiment_id,operation_id,assigned_at,proyecto,asesor_id,canal,prioridad,riesgo_caida,risk_band,valor_esperado_en_riesgo,accion_recomendada,eligible,experiment_arm,assignment_score,holdout_reason,data_mode
riesgo_caida_action_impact_v1,OP_89B5FF0784,2026-07-05T01:23:32.267615+00:00,Tizón y Bueno,ASESOR_950BED165C,sin_clasificar,P2,0.48126,medium,25634.33,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.34945,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_A060DB3360,2026-07-05T01:23:32.267615+00:00,Edificio Saenz,ASESOR_1265C8A465,sin_clasificar,P2,0.480795,medium,44119.99,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.162407,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_6184053C4A,2026-07-05T01:23:32.267615+00:00,Edificio Urbanzen,ASESOR_F59A4378D8,sin_clasificar,P2,0.480359,medium,41745.13,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.701507,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_4CB0723BA4,2026-07-05T01:23:32.267615+00:00,Edificio Urbanzen,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.479961,medium,23398.1,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.754105,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_73DF8B0CF6,2026-07-05T01:23:32.267615+00:00,Tizón y Bueno,ASESOR_9FCF63DC91,sin_clasificar,P2,0.47907,medium,23077.13,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.48252,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_7ADC756C54,2026-07-05T01:23:32.267615+00:00,Modena,ASESOR_950BED165C,sin_clasificar,P2,0.478128,medium,30230.53,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.775734,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_9891E12C42,2026-07-05T01:23:32.267615+00:00,Capadocia,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.477777,medium,35833.29,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.730111,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_E0598381F1,2026-07-05T01:23:32.267615+00:00,Fenix,ASESOR_950BED165C,sin_clasificar,P2,0.477758,medium,27991.82,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.226249,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_6A4B653473,2026-07-05T01:23:32.267615+00:00,Tizón y Bueno,ASESOR_9FCF63DC91,sin_clasificar,P2,0.476996,medium,22802.47,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.136003,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_179BF10FAF,2026-07-05T01:23:32.267615+00:00,Torre Nápoles,ASESOR_E5897908D5,sin_clasificar,P2,0.476666,medium,25382.49,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.935717,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_A643F1EFFE,2026-07-05T01:23:32.267615+00:00,Torre Nápoles,ASESOR_E5897908D5,sin_clasificar,P2,0.476568,medium,25663.17,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.768312,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_6B1AAB63FD,2026-07-05T01:23:32.267615+00:00,Modena,ASESOR_C6B4E60323,sin_clasificar,P2,0.474582,medium,25342.67,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.270999,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_B6C702B463,2026-07-05T01:23:32.267615+00:00,Fenix,ASESOR_9FCF63DC91,sin_clasificar,P2,0.474537,medium,30164.63,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.589846,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_C484112CF5,2026-07-05T01:23:32.267615+00:00,Modena,ASESOR_E05C20E0FE,sin_clasificar,P2,0.474118,medium,34117.21,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.138069,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_CA6249CF4D,2026-07-05T01:23:32.267615+00:00,Tizón y Bueno,ASESOR_E05C20E0FE,sin_clasificar,P2,0.474093,medium,25979.87,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.730408,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_547F4CF93E,2026-07-05T01:23:32.267615+00:00,Fenix,ASESOR_E5897908D5,sin_clasificar,P2,0.474061,medium,32496.85,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.836954,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_3E04CC4787,2026-07-05T01:23:32.267615+00:00,Modena,ASESOR_E5897908D5,sin_clasificar,P2,0.473766,medium,24162.05,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.855576,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_0A73398294,2026-07-05T01:23:32.267615+00:00,Modena,ASESOR_950BED165C,sin_clasificar,P2,0.473619,medium,23508.6,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.525006,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_D26B0BD59B,2026-07-05T01:23:32.267615+00:00,Fenix,ASESOR_9FCF63DC91,sin_clasificar,P2,0.473047,medium,30405.69,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.151248,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_D63FDCB06D,2026-07-05T01:23:32.267615+00:00,Capadocia,ASESOR_9FCF63DC91,sin_clasificar,P2,0.473022,medium,32254.16,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.347274,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_376BBEAE75,2026-07-05T01:23:32.267615+00:00,Modena,ASESOR_C6B4E60323,sin_clasificar,P2,0.472939,medium,26248.14,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.785033,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_CD076CB063,2026-07-05T01:23:32.267615+00:00,Edificio Urbanzen,ASESOR_1265C8A465,sin_clasificar,P2,0.472791,medium,42380.97,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.115639,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_B21994DFAC,2026-07-05T01:23:32.267615+00:00,Torre Nápoles,ASESOR_CF9D39A66F,sin_clasificar,P2,0.472479,medium,25652.58,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.551092,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_96136E2247,2026-07-05T01:23:32.267615+00:00,Fenix,ASESOR_E5897908D5,sin_clasificar,P2,0.471855,medium,33195.01,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.876773,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_2F54F924BD,2026-07-05T01:23:32.267615+00:00,Fenix,ASESOR_E05C20E0FE,sin_clasificar,P2,0.471689,medium,33259.38,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.08929,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_38661B0307,2026-07-05T01:23:32.267615+00:00,Fenix,ASESOR_E05C20E0FE,sin_clasificar,P2,0.471034,medium,27555.51,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.458419,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_BC0A48A213,2026-07-05T01:23:32.267615+00:00,Matera,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.47099,medium,43095.63,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.491871,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_5D059C1FAC,2026-07-05T01:23:32.267615+00:00,Torre Nápoles,ASESOR_E5897908D5,sin_clasificar,P2,0.470723,medium,27396.08,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.937081,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_35D811B233,2026-07-05T01:23:32.267615+00:00,Edificio Santa Cruz Infinite,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.470344,medium,37359.88,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.318667,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_5E96F5F548,2026-07-05T01:23:32.267615+00:00,Edificio Santa Cruz Infinite,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.470344,medium,37200.72,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.67466,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_0BC1F940FA,2026-07-05T01:23:32.267615+00:00,Fenix,ASESOR_9FCF63DC91,sin_clasificar,P2,0.469782,medium,32162.68,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.521321,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_B316342305,2026-07-05T01:23:32.267615+00:00,Edificio Urbanzen,ASESOR_1265C8A465,sin_clasificar,P2,0.46896,medium,38841.15,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.784656,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_0E311E3131,2026-07-05T01:23:32.267615+00:00,Edificio Urbanzen,ASESOR_1265C8A465,sin_clasificar,P2,0.468682,medium,43942.35,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.388878,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_D207CCBDC0,2026-07-05T01:23:32.267615+00:00,Modena,ASESOR_950BED165C,sin_clasificar,P2,0.468596,medium,24295.25,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.010125,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_13AE898CCC,2026-07-05T01:23:32.267615+00:00,Fenix,ASESOR_E05C20E0FE,sin_clasificar,P2,0.468476,medium,21960.31,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.570311,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_ECAC634815,2026-07-05T01:23:32.267615+00:00,Tizón y Bueno,ASESOR_E05C20E0FE,sin_clasificar,P2,0.468325,medium,24040.72,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.89279,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_B7C135C5AE,2026-07-05T01:23:32.267615+00:00,Torre Nápoles,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.467488,medium,25454.72,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.355089,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_88F4A3F4EA,2026-07-05T01:23:32.267615+00:00,Modena,ASESOR_1265C8A465,sin_clasificar,P2,0.467196,medium,35740.53,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.999401,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_10DBFAD245,2026-07-05T01:23:32.267615+00:00,Torre Nápoles,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.467191,medium,24022.41,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.288661,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_4C1E9160BE,2026-07-05T01:23:32.267615+00:00,Alicanto,ASESOR_9FCF63DC91,sin_clasificar,P2,0.467154,medium,33548.83,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.928843,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_22ADCA0F22,2026-07-05T01:23:32.267615+00:00,Fenix,ASESOR_E05C20E0FE,sin_clasificar,P2,0.466422,medium,26500.1,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.893814,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_02905C10C4,2026-07-05T01:23:32.267615+00:00,Torre Nápoles,ASESOR_950BED165C,sin_clasificar,P2,0.466198,medium,23969.29,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.017805,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_8CABBA0AC3,2026-07-05T01:23:32.267615+00:00,Fenix,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.46595,medium,30648.49,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.207856,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_B75B0F324B,2026-07-05T01:23:32.267615+00:00,Capadocia,ASESOR_E5897908D5,sin_clasificar,P2,0.465387,medium,34904.03,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.93652,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_177368C3BF,2026-07-05T01:23:32.267615+00:00,Fenix,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.465343,medium,32248.3,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.335071,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_2A8A376DB8,2026-07-05T01:23:32.267615+00:00,Torre Nápoles,ASESOR_E05C20E0FE,sin_clasificar,P2,0.464817,medium,25795.86,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.807379,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_CF02092142,2026-07-05T01:23:32.267615+00:00,Matera,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.464703,medium,39316.61,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.329582,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_DB9265E50A,2026-07-05T01:23:32.267615+00:00,Edificio Urbanzen,ASESOR_233077BA7F,sin_clasificar,P2,0.46451,medium,22993.27,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.050671,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_6AA604D14F,2026-07-05T01:23:32.267615+00:00,Modena,ASESOR_C6B4E60323,sin_clasificar,P2,0.4637,medium,29469.04,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.851105,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_0CF5C1B193,2026-07-05T01:23:32.267615+00:00,Modena,ASESOR_950BED165C,sin_clasificar,P2,0.463501,medium,27978.28,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.209565,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_2B7AEAB657,2026-07-05T01:23:32.267615+00:00,Edificio Valdizan,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.46315,medium,45035.53,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.980715,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_B6AAAA525B,2026-07-05T01:23:32.267615+00:00,Modena,ASESOR_1265C8A465,sin_clasificar,P2,0.463136,medium,35313.95,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.872834,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_81DD04B6C2,2026-07-05T01:23:32.267615+00:00,Torre Nápoles,ASESOR_9FCF63DC91,sin_clasificar,P2,0.463113,medium,25456.87,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.090983,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_94FE69ECAD,2026-07-05T01:23:32.267615+00:00,Modena,ASESOR_950BED165C,sin_clasificar,P2,0.463062,medium,28079.87,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.240594,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_60EDA12A8E,2026-07-05T01:23:32.267615+00:00,Fenix,ASESOR_E5897908D5,sin_clasificar,P2,0.46235,medium,24273.38,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.726494,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_40C23D1E8F,2026-07-05T01:23:32.267615+00:00,Fenix,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.461731,medium,32706.2,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.660066,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_B8F14C9C1B,2026-07-05T01:23:32.267615+00:00,Capadocia,ASESOR_E05C20E0FE,sin_clasificar,P2,0.461381,medium,30174.3,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.050027,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_5C59AAF0B0,2026-07-05T01:23:32.267615+00:00,Torre Nápoles,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.461221,medium,27916.0,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.204662,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_7AE0E56611,2026-07-05T01:23:32.267615+00:00,Modena,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.460869,medium,34027.78,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.5794,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_7C52254F64,2026-07-05T01:23:32.267615+00:00,Fenix,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.460659,medium,31094.47,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.662891,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_7A4E96D7E5,2026-07-05T01:23:32.267615+00:00,Tizón y Bueno,ASESOR_950BED165C,sin_clasificar,P2,0.460131,medium,23466.02,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.097136,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_4B67CBDAAA,2026-07-05T01:23:32.267615+00:00,Edificio Valdizan,ASESOR_8618B6BE3A,sin_clasificar,P2,0.459946,medium,44337.68,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.396063,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_90D30F280F,2026-07-05T01:23:32.267615+00:00,Edificio Urbanzen,ASESOR_1265C8A465,sin_clasificar,P2,0.459759,medium,41187.56,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.029896,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_8AC5ABA6A3,2026-07-05T01:23:32.267615+00:00,Modena,ASESOR_C6B4E60323,sin_clasificar,P2,0.459634,medium,22682.93,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.121979,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_F86FBF212B,2026-07-05T01:23:32.267615+00:00,Torre Nápoles,ASESOR_E5897908D5,sin_clasificar,P2,0.45957,medium,25499.23,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.245901,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_0E8F48EC57,2026-07-05T01:23:32.267615+00:00,Fenix,ASESOR_E05C20E0FE,sin_clasificar,P2,0.459504,medium,30485.78,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.551537,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_A4911EA0F1,2026-07-05T01:23:32.267615+00:00,Alicanto,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.459368,medium,22407.13,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.810717,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_79012A39D1,2026-07-05T01:23:32.267615+00:00,Torre Nápoles,ASESOR_E5897908D5,sin_clasificar,P2,0.459199,medium,25829.94,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.326457,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_C435352640,2026-07-05T01:23:32.267615+00:00,Alicanto,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.457573,medium,31572.56,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.281529,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_47BD82D03C,2026-07-05T01:23:32.267615+00:00,Tizón y Bueno,ASESOR_9FCF63DC91,sin_clasificar,P2,0.457304,medium,24351.43,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.359824,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_060C32BB91,2026-07-05T01:23:32.267615+00:00,Fenix,ASESOR_950BED165C,sin_clasificar,P2,0.45713,medium,24066.33,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.227253,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_53DB27B083,2026-07-05T01:23:32.267615+00:00,Tizón y Bueno,ASESOR_9FCF63DC91,sin_clasificar,P2,0.457087,medium,25784.41,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.611673,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_4DB7E01CB4,2026-07-05T01:23:32.267615+00:00,Edificio Mariategui,ASESOR_1265C8A465,sin_clasificar,P2,0.456982,medium,18963.19,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.371887,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_327E5856F2,2026-07-05T01:23:32.267615+00:00,Torre Nápoles,ASESOR_C6B4E60323,sin_clasificar,P2,0.456521,medium,23422.79,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.261168,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_53EB969C2F,2026-07-05T01:23:32.267615+00:00,Modena,ASESOR_C6B4E60323,sin_clasificar,P2,0.456372,medium,25549.76,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.421921,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_EC8097D503,2026-07-05T01:23:32.267615+00:00,Alicanto,ASESOR_950BED165C,sin_clasificar,P2,0.455524,medium,22035.97,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.038757,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_B00D9169A1,2026-07-05T01:23:32.267615+00:00,Edificio Urbanzen,ASESOR_950BED165C,sin_clasificar,P2,0.455008,medium,34108.62,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.495935,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_F7A00BAE88,2026-07-05T01:23:32.267615+00:00,Capadocia,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.454741,medium,33154.81,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.524715,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_035360786C,2026-07-05T01:23:32.267615+00:00,Tizón y Bueno,ASESOR_E05C20E0FE,sin_clasificar,P2,0.454526,medium,37498.42,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.949874,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_F945C5B5CF,2026-07-05T01:23:32.267615+00:00,Modena,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.454034,medium,24450.97,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.255344,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_95E9EF6B36,2026-07-05T01:23:32.267615+00:00,Tizón y Bueno,ASESOR_1265C8A465,sin_clasificar,P2,0.45348,medium,23171.29,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.614247,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_34E27E582A,2026-07-05T01:23:32.267615+00:00,Capadocia,ASESOR_9FCF63DC91,sin_clasificar,P2,0.453367,medium,31486.37,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.239451,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_033848E6B1,2026-07-05T01:23:32.267615+00:00,Modena,ASESOR_E5897908D5,sin_clasificar,P2,0.453121,medium,29403.01,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.747978,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_2210B54A9B,2026-07-05T01:23:32.267615+00:00,Tizón y Bueno,ASESOR_E05C20E0FE,sin_clasificar,P2,0.452349,medium,24793.46,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.75241,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
riesgo_caida_action_impact_v1,OP_B433A1F9F3,2026-07-05T01:23:32.267615+00:00,Capadocia,ASESOR_7B5A7F5FB0,sin_clasificar,P2,0.452193,medium,30398.65,Monitorear en 72h y actualizar estado comercial.,False,not_eligible,0.75743,prioridad_no_elegible,real_source:ranking_operaciones_riesgo_caida.parquet
